650	37.15978073
651	37.03445814
652	36.9097496
653	36.78565115
654	36.66215889
655	36.53926894
656	36.41697745
657	36.29528059
658	36.17417457
659	36.05365564
660	35.93372007
661	35.81436415
662	35.69558421
663	35.57737662
664	35.45973774
665	35.342664
666	35.22615184
667	35.11019773
668	34.99479816
669	34.87994967
670	34.76564878
671	34.6518921
672	34.53867621
673	34.42599776
674	34.31385339
675	34.20223979
676	34.09115366
677	33.98059174
678	33.87055078
679	33.76102757
680	33.65201891
681	33.54352164
682	33.43553261
683	33.3280487
684	33.22106681
685	33.11458387
686	33.00859683
687	32.90310265
688	32.79809835
689	32.69358093
690	32.58954743
691	32.48599493
692	32.38292049
693	32.28032124
694	32.1781943
695	32.07653681
696	31.97534595
697	31.87461892
698	31.77435292
699	31.67454519
700	31.57519298
701	31.47629357
702	31.37784425
703	31.27984234
704	31.18228517
705	31.0851701
706	30.9884945
707	30.89225576
708	30.7964513
709	30.70107854
710	30.60613494
711	30.51161797
712	30.4175251
713	30.32385386
714	30.23060175
715	30.13776633
716	30.04534515
717	29.95333578
718	29.86173583
719	29.7705429
720	29.67975463
721	29.58936865
722	29.49938264
723	29.40979427
724	29.32060124
725	29.23180126
726	29.14339207
727	29.0553714
728	28.96773702
729	28.8804867
730	28.79361825
731	28.70712946
732	28.62101817
733	28.5352822
734	28.44991943
735	28.36492772
736	28.28030495
737	28.19604903
738	28.11215787
739	28.0286294
740	27.94546156
741	27.86265231
742	27.78019964
743	27.69810151
744	27.61635594
745	27.53496094
746	27.45391454
747	27.37321478
748	27.29285972
749	27.21284743
750	27.13317598
751	27.05384349
752	26.97484805
753	26.89618779
754	26.81786085
755	26.73986537
756	26.66219951
757	26.58486145
758	26.50784938
759	26.43116149
760	26.35479599
761	26.27875111
762	26.20302509
763	26.12761616
764	26.05252259
765	25.97774265
766	25.90327463
767	25.82911681
768	25.7552675
769	25.68172502
770	25.6084877
771	25.53555388
772	25.46292191
773	25.39059015
774	25.31855698
775	25.24682078
776	25.17537993
777	25.10423286
778	25.03337798
779	24.9628137
780	24.89253848
781	24.82255076
782	24.75284899
783	24.68343164
784	24.61429719
785	24.54544414
786	24.47687097
787	24.40857621
788	24.34055835
789	24.27281594
790	24.20534752
791	24.13815162
792	24.0712268
793	24.00457163
794	23.9381847
795	23.87206457
796	23.80620985
797	23.74061913
798	23.67529104
799	23.61022419
800	23.54541721
801	23.48086875
802	23.41657744
803	23.35254196
804	23.28876095
805	23.2252331
806	23.16195708
807	23.0989316
808	23.03615535
809	22.97362703
810	22.91134537
811	22.84930908
812	22.78751691
813	22.72596758
814	22.66465985
815	22.60359248
816	22.54276423
817	22.48217387
818	22.42182019
819	22.36170196
820	22.30181799
821	22.24216708
822	22.18274805
823	22.12355969
824	22.06460086
825	22.00587037
826	21.94736706
827	21.8890898
828	21.83103742
829	21.7732088
830	21.71560279
831	21.65821829
832	21.60105417
833	21.54410931
834	21.48738263
835	21.43087302
836	21.37457939
837	21.31850067
838	21.26263577
839	21.20698362
840	21.15154317
841	21.09631336
842	21.04129314
843	20.98648146
844	20.9318773
845	20.87747961
846	20.82328738
847	20.76929959
848	20.71551522
849	20.66193328
850	20.60855276
851	20.55537267
852	20.50239202
853	20.44960984
854	20.39702514
855	20.34463697
856	20.29244435
857	20.24044633
858	20.18864195
859	20.13703028
860	20.08561037
861	20.03438129
862	19.98334211
863	19.9324919
864	19.88182976
865	19.83135476
866	19.781066
867	19.73096258
868	19.6810436
869	19.63130818
870	19.58175543
871	19.53238446
872	19.48319441
873	19.4341844
874	19.38535358
875	19.33670107
876	19.28822604
877	19.23992762
878	19.19180498
879	19.14385728
880	19.09608368
881	19.04848335
882	19.00105547
883	18.95379922
884	18.90671379
885	18.85979837
886	18.81305214
887	18.76647432
888	18.7200641
889	18.6738207
890	18.62774333
891	18.5818312
892	18.53608355
893	18.49049959
894	18.44507856
895	18.3998197
896	18.35472224
897	18.30978544
898	18.26500854
899	18.22039079
900	18.17593145
901	18.13162979
902	18.08748508
903	18.04349658
904	17.99966356
905	17.95598532
906	17.91246112
907	17.86909027
908	17.82587205
909	17.78280575
910	17.73989068
911	17.69712613
912	17.65451143
913	17.61204587
914	17.56972878
915	17.52755947
916	17.48553727
917	17.4436615
918	17.4019315
919	17.36034659
920	17.31890613
921	17.27760944
922	17.23645588
923	17.1954448
924	17.15457554
925	17.11384747
926	17.07325995
927	17.03281233
928	16.992504
929	16.95233431
930	16.91230264
931	16.87240838
932	16.83265089
933	16.79302958
934	16.75354382
935	16.71419301
936	16.67497655
937	16.63589382
938	16.59694424
939	16.55812721
940	16.51944213
941	16.48088843
942	16.44246551
943	16.40417279
944	16.36600969
945	16.32797564
946	16.29007007
947	16.25229241
948	16.21464209
949	16.17711854
950	16.13972122
951	16.10244955
952	16.06530299
953	16.02828099
954	15.991383
955	15.95460848
956	15.91795688
957	15.88142766
958	15.84502029
959	15.80873423
960	15.77256896
961	15.73652395
962	15.70059867
963	15.6647926
964	15.62910523
965	15.59353603
966	15.5580845
967	15.52275012
968	15.48753239
969	15.4524308
970	15.41744485
971	15.38257403
972	15.34781786
973	15.31317583
974	15.27864747
975	15.24423227
976	15.20992975
977	15.17573942
978	15.14166082
979	15.10769344
980	15.07383684
981	15.04009051
982	15.00645401
983	14.97292685
984	14.93950857
985	14.90619871
986	14.87299681
987	14.8399024
988	14.80691504
989	14.77403426
990	14.74125962
991	14.70859066
992	14.67602694
993	14.64356802
994	14.61121345
995	14.57896279
996	14.54681561
997	14.51477146
998	14.48282992
999	14.45099056
1000	14.41925295
1001	14.38761665
1002	14.35608125
1003	14.32464632
1004	14.29331145
1005	14.26207622
1006	14.2309402
1007	14.199903
1008	14.16896419
1009	14.13812337
1010	14.10738013
1011	14.07673406
1012	14.04618477
1013	14.01573185
1014	13.9853749
1015	13.95511353
1016	13.92494734
1017	13.89487594
1018	13.86489894
1019	13.83501595
1020	13.80522658
1021	13.77553045
1022	13.74592718
1023	13.71641638
1024	13.68699768
1025	13.6576707
1026	13.62843506
1027	13.5992904
1028	13.57023633
1029	13.5412725
1030	13.51239853
1031	13.48361405
1032	13.45491871
1033	13.42631215
1034	13.39779399
1035	13.36936389
1036	13.34102148
1037	13.31276642
1038	13.28459834
1039	13.25651691
1040	13.22852176
1041	13.20061255
1042	13.17278893
1043	13.14505057
1044	13.11739711
1045	13.08982823
1046	13.06234356
1047	13.03494279
1048	13.00762558
1049	12.98039158
1050	12.95324047
1051	12.92617192
1052	12.8991856
1053	12.87228117
1054	12.84545832
1055	12.81871672
1056	12.79205605
1057	12.76547598
1058	12.7389762
1059	12.71255639
1060	12.68621622
1061	12.6599554
1062	12.6337736
1063	12.60767051
1064	12.58164582
1065	12.55569922
1066	12.52983041
1067	12.50403907
1068	12.47832491
1069	12.45268763
1070	12.42712691
1071	12.40164247
1072	12.37623399
1073	12.35090119
