599	0.00175028000000000
600	0.00202664000000000
601	0.00227997000000000
602	0.00244118000000000
603	0.00241815000000000
604	0.00241815000000000
605	0.00248724000000000
606	0.00248724000000000
607	0.00248724000000000
608	0.00257936000000000
609	0.00253330000000000
610	0.00269451000000000
611	0.00278663000000000
612	0.00280966000000000
613	0.00290178000000000
614	0.00269451000000000
615	0.00294784000000000
616	0.00280966000000000
617	0.00310905000000000
618	0.00306299000000000
619	0.00301693000000000
620	0.00290178000000000
621	0.00297087000000000
622	0.00294784000000000
623	0.00310905000000000
624	0.00292481000000000
625	0.00306299000000000
626	0.00290178000000000
627	0.00287875000000000
628	0.00285572000000000
629	0.00315511000000000
630	0.00303996000000000
631	0.00310905000000000
632	0.00271754000000000
633	0.00290178000000000
634	0.00292481000000000
635	0.00262542000000000
636	0.00283269000000000
637	0.00274057000000000
638	0.00299390000000000
639	0.00299390000000000
640	0.00315511000000000
641	0.00285572000000000
642	0.00278663000000000
643	0.00322420000000000
644	0.00297087000000000
645	0.00315511000000000
646	0.00299390000000000
647	0.00320117000000000
648	0.00320117000000000
649	0.00313208000000000
650	0.00320117000000000
651	0.00322420000000000
652	0.00333935000000000
653	0.00331632000000000
654	0.00338541000000000
655	0.00324723000000000
656	0.00331632000000000
657	0.00327026000000000
658	0.00366177000000000
659	0.00352359000000000
660	0.00382298000000000
661	0.00382298000000000
662	0.00375389000000000
663	0.00377692000000000
664	0.00366177000000000
665	0.00377692000000000
666	0.00377692000000000
667	0.00377692000000000
668	0.00370783000000000
669	0.00384601000000000
670	0.00382298000000000
671	0.00373086000000000
672	0.00386904000000000
673	0.00393813000000000
674	0.00409934000000000
675	0.00382298000000000
676	0.00382298000000000
677	0.00393813000000000
678	0.00396116000000000
679	0.00396116000000000
680	0.00407631000000000
681	0.00421449000000000
682	0.00437570000000000
683	0.00421449000000000
684	0.00416843000000000
685	0.00432964000000000
686	0.00444479000000000
687	0.00460600000000000
688	0.00469812000000000
689	0.00488236000000000
690	0.00472115000000000
691	0.00506660000000000
692	0.00518175000000000
693	0.00515872000000000
694	0.00525084000000000
695	0.00548114000000000
696	0.00580356000000000
697	0.00591871000000000
698	0.00598780000000000
699	0.00640234000000000
700	0.00656355000000000
701	0.00644840000000000
702	0.00651749000000000
703	0.00681688000000000
704	0.00693203000000000
705	0.00702415000000000
706	0.00725445000000000
707	0.00778414000000000
708	0.00792232000000000
709	0.00799141000000000
710	0.00840595000000000
711	0.00893564000000000
712	0.00909685000000000
713	0.00955745000000000
714	0.0100180500000000
715	0.0105247100000000
716	0.0109392500000000
717	0.0113768200000000
718	0.0120216600000000
719	0.0127125600000000
720	0.0129198300000000
721	0.0136337600000000
722	0.0143246600000000
723	0.0149925300000000
724	0.0153379800000000
725	0.0162822100000000
726	0.0170191700000000
727	0.0180094600000000
728	0.0188846000000000
729	0.0198288300000000
730	0.0209803300000000
731	0.0223160700000000
732	0.0236057500000000
