   7.3700000e+02	   4.8898316e-01	   6.3976309e+01	   2.6186190e-01	   6.6562773e+01	   4.8469375e-02	   2.8196049e+01	   3.1567279e-01	   2.8239783e+02	   1.6863171e-01	   8.4719350e+02	
   7.3800000e+02	   4.8870556e-01	   6.3869383e+01	   2.6427554e-01	   6.6522001e+01	   4.8939187e-02	   2.8112158e+01	   3.1827658e-01	   2.8169515e+02	   1.7014087e-01	   8.4508544e+02	
   7.3900000e+02	   4.8825099e-01	   6.3762780e+01	   2.6692573e-01	   6.6481309e+01	   4.9252395e-02	   2.8028629e+01	   3.2136136e-01	   2.8099515e+02	   1.7182144e-01	   8.4298546e+02	
   7.4000000e+02	   4.8795348e-01	   6.3656499e+01	   2.6992749e-01	   6.6440697e+01	   4.9722207e-02	   2.7945462e+01	   3.2490661e-01	   2.8029785e+02	   1.7380134e-01	   8.4089354e+02	
   7.4100000e+02	   4.8720470e-01	   6.3550539e+01	   2.7247752e-01	   6.6400164e+01	   4.9643905e-02	   2.7862652e+01	   3.2800142e-01	   2.7960321e+02	   1.7531420e-01	   8.3880962e+02	
   7.4200000e+02	   4.8662186e-01	   6.3444897e+01	   2.7535231e-01	   6.6359711e+01	   4.9741782e-02	   2.7780200e+01	   3.3151285e-01	   2.7891122e+02	   1.7711309e-01	   8.3673366e+02	
   7.4300000e+02	   4.8606592e-01	   6.3339573e+01	   2.7862424e-01	   6.6319337e+01	   4.9839660e-02	   2.7698102e+01	   3.3562315e-01	   2.7822188e+02	   1.7921142e-01	   8.3466563e+02	
   7.4400000e+02	   4.8554507e-01	   6.3234565e+01	   2.8193526e-01	   6.6279042e+01	   4.9937537e-02	   2.7616356e+01	   3.3977316e-01	   2.7753516e+02	   1.8132961e-01	   8.3260548e+02	
   7.4500000e+02	   4.8468230e-01	   6.3129871e+01	   2.8487164e-01	   6.6238825e+01	   4.9683056e-02	   2.7534961e+01	   3.4354825e-01	   2.7685106e+02	   1.8310489e-01	   8.3055317e+02	
   7.4600000e+02	   4.8404378e-01	   6.3025491e+01	   2.8844114e-01	   6.6198687e+01	   4.9663481e-02	   2.7453915e+01	   3.4817700e-01	   2.7616956e+02	   1.8541062e-01	   8.2850867e+02	
   7.4700000e+02	   4.8342207e-01	   6.2921424e+01	   2.9204830e-01	   6.6158626e+01	   4.9604754e-02	   2.7373215e+01	   3.5284828e-01	   2.7549064e+02	   1.8772035e-01	   8.2647192e+02	
   7.4800000e+02	   4.8280963e-01	   6.2817666e+01	   2.9565860e-01	   6.6118644e+01	   4.9526452e-02	   2.7292860e+01	   3.5752006e-01	   2.7481430e+02	   1.9002170e-01	   8.2444290e+02	
   7.4900000e+02	   4.8243091e-01	   6.2714219e+01	   2.9955584e-01	   6.6078738e+01	   4.9683056e-02	   2.7212847e+01	   3.6250829e-01	   2.7414052e+02	   1.9258490e-01	   8.2242156e+02	
   7.5000000e+02	   4.8162278e-01	   6.2611079e+01	   3.0305449e-01	   6.6038911e+01	   4.9369848e-02	   2.7133176e+01	   3.6712714e-01	   2.7346929e+02	   1.9475615e-01	   8.2040786e+02	
   7.5100000e+02	   4.8127012e-01	   6.2508246e+01	   3.0699228e-01	   6.5999160e+01	   4.9565603e-02	   2.7053843e+01	   3.7219091e-01	   2.7280059e+02	   1.9737440e-01	   8.1840176e+02	
   7.5200000e+02	   4.8075447e-01	   6.2405718e+01	   3.1065999e-01	   6.5959486e+01	   4.9565603e-02	   2.6974848e+01	   3.7693178e-01	   2.7213441e+02	   1.9974483e-01	   8.1640323e+02	
   7.5300000e+02	   4.8026575e-01	   6.2303495e+01	   3.1404444e-01	   6.5919888e+01	   4.9585179e-02	   2.6896188e+01	   3.8122635e-01	   2.7147074e+02	   2.0190075e-01	   8.1441223e+02	
   7.5400000e+02	   4.7971755e-01	   6.2201574e+01	   3.1735556e-01	   6.5880367e+01	   4.9526452e-02	   2.6817861e+01	   3.8544530e-01	   2.7080957e+02	   2.0398432e-01	   8.1242872e+02	
   7.5500000e+02	   4.7912629e-01	   6.2099955e+01	   3.2061378e-01	   6.5840922e+01	   4.9389424e-02	   2.6739865e+01	   3.8960641e-01	   2.7015088e+02	   2.0600442e-01	   8.1045265e+02	
   7.5600000e+02	   4.7863049e-01	   6.1998636e+01	   3.2294442e-01	   6.5801553e+01	   4.9213244e-02	   2.6662200e+01	   3.9223997e-01	   2.6949467e+02	   2.0724348e-01	   8.0848400e+02	
   7.5700000e+02	   4.7825615e-01	   6.1897616e+01	   3.2524676e-01	   6.5762259e+01	   4.9369848e-02	   2.6584861e+01	   3.9482149e-01	   2.6884091e+02	   2.0860333e-01	   8.0652272e+02	
   7.5800000e+02	   4.7775584e-01	   6.1796893e+01	   3.2744736e-01	   6.5723040e+01	   4.9232819e-02	   2.6507849e+01	   3.9728375e-01	   2.6818959e+02	   2.0977400e-01	   8.0456878e+02	
   7.5900000e+02	   4.7709666e-01	   6.1696467e+01	   3.2856325e-01	   6.5683897e+01	   4.9017489e-02	   2.6431161e+01	   3.9819263e-01	   2.6754071e+02	   2.1013344e-01	   8.0262214e+02	
   7.6000000e+02	   4.7674165e-01	   6.1596336e+01	   3.2936364e-01	   6.5644828e+01	   4.8958763e-02	   2.6354796e+01	   3.9840957e-01	   2.6689426e+02	   2.1021601e-01	   8.0068277e+02	
   7.6100000e+02	   4.7638220e-01	   6.1496499e+01	   3.3013091e-01	   6.5605834e+01	   4.8997913e-02	   2.6278751e+01	   3.9862401e-01	   2.6625021e+02	   2.1034050e-01	   7.9875062e+02	
   7.6200000e+02	   4.7574565e-01	   6.1396954e+01	   3.3025387e-01	   6.5566914e+01	   4.8684706e-02	   2.6203025e+01	   3.9799270e-01	   2.6560855e+02	   2.0988666e-01	   7.9682566e+02	
   7.6300000e+02	   4.7527202e-01	   6.1297701e+01	   3.2942110e-01	   6.5528068e+01	   4.8508526e-02	   2.6127616e+01	   3.9579415e-01	   2.6496929e+02	   2.0870966e-01	   7.9490786e+02	
   7.6400000e+02	   4.7491248e-01	   6.1198738e+01	   3.2869414e-01	   6.5489297e+01	   4.8488951e-02	   2.6052523e+01	   3.9371129e-01	   2.6433239e+02	   2.0765959e-01	   7.9299717e+02	
   7.6500000e+02	   4.7447544e-01	   6.1100064e+01	   3.2786812e-01	   6.5450598e+01	   4.8371497e-02	   2.5977743e+01	   3.9152248e-01	   2.6369786e+02	   2.0651337e-01	   7.9109357e+02	
   7.6600000e+02	   4.7421349e-01	   6.1001677e+01	   3.2630679e-01	   6.5411973e+01	   4.8449800e-02	   2.5903275e+01	   3.8811569e-01	   2.6306567e+02	   2.0484452e-01	   7.8919702e+02	
   7.6700000e+02	   4.7379273e-01	   6.0903577e+01	   3.2452355e-01	   6.5373422e+01	   4.8254045e-02	   2.5829117e+01	   3.8443606e-01	   2.6243583e+02	   2.0291835e-01	   7.8730748e+02	
   7.6800000e+02	   4.7324708e-01	   6.0805763e+01	   3.2257481e-01	   6.5334943e+01	   4.8019139e-02	   2.5755267e+01	   3.8060220e-01	   2.6180830e+02	   2.0089778e-01	   7.8542491e+02	
   7.6900000e+02	   4.7276933e-01	   6.0708232e+01	   3.2048806e-01	   6.5296537e+01	   4.7823383e-02	   2.5681725e+01	   3.7651613e-01	   2.6118310e+02	   1.9876838e-01	   7.8354929e+02	
   7.7000000e+02	   4.7248189e-01	   6.0610984e+01	   3.1842448e-01	   6.5258203e+01	   4.7842959e-02	   2.5608488e+01	   3.7236960e-01	   2.6056019e+02	   1.9670375e-01	   7.8168057e+02	
   7.7100000e+02	   4.7208248e-01	   6.0514018e+01	   3.1626456e-01	   6.5219941e+01	   4.7647204e-02	   2.5535554e+01	   3.6811723e-01	   2.5993958e+02	   1.9449120e-01	   7.7981873e+02	
   7.7200000e+02	   4.7171856e-01	   6.0417332e+01	   3.1416815e-01	   6.5181752e+01	   4.7510176e-02	   2.5462922e+01	   3.6395530e-01	   2.5932124e+02	   1.9234979e-01	   7.7796373e+02	
   7.7300000e+02	   4.7117455e-01	   6.0320926e+01	   3.1198975e-01	   6.5143634e+01	   4.7196967e-02	   2.5390590e+01	   3.5977866e-01	   2.5870518e+02	   1.9012329e-01	   7.7611553e+02	
   7.7400000e+02	   4.7089718e-01	   6.0224798e+01	   3.1007358e-01	   6.5105588e+01	   4.7157816e-02	   2.5318557e+01	   3.5586161e-01	   2.5809137e+02	   1.8814749e-01	   7.7427411e+02	
   7.7500000e+02	   4.7081729e-01	   6.0128947e+01	   3.0835056e-01	   6.5067613e+01	   4.7314421e-02	   2.5246821e+01	   3.5213506e-01	   2.5747981e+02	   1.8635331e-01	   7.7243942e+02	
   7.7600000e+02	   4.7024908e-01	   6.0033372e+01	   3.0650155e-01	   6.5029709e+01	   4.6903335e-02	   2.5175380e+01	   3.4847329e-01	   2.5687048e+02	   1.8434106e-01	   7.7061144e+02	
   7.7700000e+02	   4.6980013e-01	   5.9938071e+01	   3.0477799e-01	   6.4991876e+01	   4.6590127e-02	   2.5104233e+01	   3.4493759e-01	   2.5626338e+02	   1.8243503e-01	   7.6879013e+02	
   7.7800000e+02	   4.6951624e-01	   5.9843044e+01	   3.0321207e-01	   6.4954114e+01	   4.6492249e-02	   2.5033378e+01	   3.4156941e-01	   2.5565848e+02	   1.8070775e-01	   7.6697545e+02	
   7.7900000e+02	   4.6944305e-01	   5.9748290e+01	   3.0222360e-01	   6.4916422e+01	   4.6511825e-02	   2.4962814e+01	   3.3895342e-01	   2.5505580e+02	   1.7940840e-01	   7.6516739e+02	
   7.8000000e+02	   4.6912335e-01	   5.9653807e+01	   3.0115189e-01	   6.4878800e+01	   4.6355221e-02	   2.4892538e+01	   3.3637567e-01	   2.5445530e+02	   1.7805043e-01	   7.6336590e+02	
   7.8100000e+02	   4.6865909e-01	   5.9559594e+01	   2.9993456e-01	   6.4841248e+01	   4.6061589e-02	   2.4822551e+01	   3.3366995e-01	   2.5385698e+02	   1.7656803e-01	   7.6157095e+02	
   7.8200000e+02	   4.6833108e-01	   5.9465650e+01	   2.9899117e-01	   6.4803766e+01	   4.5885409e-02	   2.4752849e+01	   3.3130998e-01	   2.5326083e+02	   1.7531032e-01	   7.5978250e+02	
   7.8300000e+02	   4.6817381e-01	   5.9371974e+01	   2.9854251e-01	   6.4766353e+01	   4.5865834e-02	   2.4683432e+01	   3.2961760e-01	   2.5266685e+02	   1.7445549e-01	   7.5800054e+02	
   7.8400000e+02	   4.6772240e-01	   5.9278565e+01	   2.9779001e-01	   6.4729010e+01	   4.5513474e-02	   2.4614297e+01	   3.2762270e-01	   2.5207501e+02	   1.7330259e-01	   7.5622502e+02	
   7.8500000e+02	   4.6746485e-01	   5.9185421e+01	   2.9725168e-01	   6.4691736e+01	   4.5278568e-02	   2.4545444e+01	   3.2583336e-01	   2.5148531e+02	   1.7230428e-01	   7.5445592e+02	
   7.8600000e+02	   4.6703833e-01	   5.9092542e+01	   2.9694765e-01	   6.4654531e+01	   4.4984936e-02	   2.4476871e+01	   3.2453793e-01	   2.5089773e+02	   1.7152703e-01	   7.5269320e+02	
   7.8700000e+02	   4.6665087e-01	   5.8999927e+01	   2.9668226e-01	   6.4617394e+01	   4.4652153e-02	   2.4408576e+01	   3.2326600e-01	   2.5031228e+02	   1.7074424e-01	   7.5093683e+02	
   7.8800000e+02	   4.6668472e-01	   5.8907574e+01	   2.9684302e-01	   6.4580326e+01	   4.4769605e-02	   2.4340558e+01	   3.2242216e-01	   2.4972893e+02	   1.7037414e-01	   7.4918678e+02	
   7.8900000e+02	   4.6650075e-01	   5.8815483e+01	   2.9700249e-01	   6.4543326e+01	   4.4613001e-02	   2.4272816e+01	   3.2169380e-01	   2.4914767e+02	   1.6994087e-01	   7.4744302e+02	
   7.9000000e+02	   4.6611923e-01	   5.8723652e+01	   2.9703839e-01	   6.4506394e+01	   4.4280218e-02	   2.4205348e+01	   3.2090030e-01	   2.4856851e+02	   1.6939731e-01	   7.4570552e+02	
   7.9100000e+02	   4.6585279e-01	   5.8632081e+01	   2.9717970e-01	   6.4469530e+01	   4.4045312e-02	   2.4138152e+01	   3.2019553e-01	   2.4799142e+02	   1.6894128e-01	   7.4397425e+02	
   7.9200000e+02	   4.6574990e-01	   5.8540767e+01	   2.9759184e-01	   6.4432733e+01	   4.4006161e-02	   2.4071227e+01	   3.1982852e-01	   2.4741639e+02	   1.6874051e-01	   7.4224918e+02	
   7.9300000e+02	   4.6549960e-01	   5.8449711e+01	   2.9798508e-01	   6.4396004e+01	   4.3810406e-02	   2.4004572e+01	   3.1952102e-01	   2.4684343e+02	   1.6850040e-01	   7.4053028e+02	
   7.9400000e+02	   4.6539087e-01	   5.8358911e+01	   2.9852797e-01	   6.4359342e+01	   4.3673377e-02	   2.3938185e+01	   3.1934768e-01	   2.4627251e+02	   1.6835327e-01	   7.3881752e+02	
   7.9500000e+02	   4.6500547e-01	   5.8268365e+01	   2.9881078e-01	   6.4322747e+01	   4.3242717e-02	   2.3872065e+01	   3.1893430e-01	   2.4570362e+02	   1.6795658e-01	   7.3711087e+02	
   7.9600000e+02	   4.6475821e-01	   5.8178074e+01	   2.9936167e-01	   6.4286219e+01	   4.3066537e-02	   2.3806210e+01	   3.1889816e-01	   2.4513677e+02	   1.6786079e-01	   7.3541030e+02	
   7.9700000e+02	   4.6466965e-01	   5.8088036e+01	   3.0008373e-01	   6.4249758e+01	   4.2968659e-02	   2.3740619e+01	   3.1901999e-01	   2.4457193e+02	   1.6787852e-01	   7.3371578e+02	
   7.9800000e+02	   4.6458813e-01	   5.7998250e+01	   3.0080579e-01	   6.4213362e+01	   4.2870782e-02	   2.3675291e+01	   3.1914181e-01	   2.4400909e+02	   1.6789625e-01	   7.3202728e+02	
   7.9900000e+02	   4.6434239e-01	   5.7908715e+01	   3.0147583e-01	   6.4177033e+01	   4.2616301e-02	   2.3610224e+01	   3.1928579e-01	   2.4344826e+02	   1.6785597e-01	   7.3034477e+02	
   8.0000000e+02	   4.6442274e-01	   5.7819430e+01	   3.0247544e-01	   6.4140770e+01	   4.2714178e-02	   2.3545417e+01	   3.1976261e-01	   2.4288941e+02	   1.6813756e-01	   7.2866823e+02	
   8.0100000e+02	   4.6428837e-01	   5.7730394e+01	   3.0325832e-01	   6.4104573e+01	   4.2616301e-02	   2.3480869e+01	   3.2005075e-01	   2.4233254e+02	   1.6823845e-01	   7.2699762e+02	
   8.0200000e+02	   4.6401287e-01	   5.7641605e+01	   3.0397529e-01	   6.4068441e+01	   4.2322668e-02	   2.3416577e+01	   3.2031034e-01	   2.4177764e+02	   1.6823870e-01	   7.2533293e+02	
   8.0300000e+02	   4.6406332e-01	   5.7553064e+01	   3.0506416e-01	   6.4032374e+01	   4.2381395e-02	   2.3352542e+01	   3.2096808e-01	   2.4122470e+02	   1.6859348e-01	   7.2367411e+02	
   8.0400000e+02	   4.6399136e-01	   5.7464769e+01	   3.0602615e-01	   6.3996373e+01	   4.2303093e-02	   2.3288761e+01	   3.2150256e-01	   2.4067371e+02	   1.6882617e-01	   7.2202114e+02	
   8.0500000e+02	   4.6393512e-01	   5.7376718e+01	   3.0702907e-01	   6.3960437e+01	   4.2244366e-02	   2.3225233e+01	   3.2209765e-01	   2.4012466e+02	   1.6909781e-01	   7.2037399e+02	
   8.0600000e+02	   4.6391661e-01	   5.7288912e+01	   3.0815586e-01	   6.3924565e+01	   4.2166064e-02	   2.3161957e+01	   3.2283036e-01	   2.3957755e+02	   1.6942962e-01	   7.1873264e+02	
   8.0700000e+02	   4.6387919e-01	   5.7201348e+01	   3.0924247e-01	   6.3888758e+01	   4.2068187e-02	   2.3098932e+01	   3.2351732e-01	   2.3903235e+02	   1.6972992e-01	   7.1709706e+02	
   8.0800000e+02	   4.6399706e-01	   5.7114027e+01	   3.1047651e-01	   6.3853015e+01	   4.2185639e-02	   2.3036155e+01	   3.2436290e-01	   2.3848907e+02	   1.7020453e-01	   7.1546722e+02	
   8.0900000e+02	   4.6418978e-01	   5.7026947e+01	   3.1187167e-01	   6.3817337e+01	   4.2361819e-02	   2.2973627e+01	   3.2541518e-01	   2.3794770e+02	   1.7080839e-01	   7.1384310e+02	
   8.1000000e+02	   4.6431912e-01	   5.6940106e+01	   3.1319242e-01	   6.3781722e+01	   4.2440121e-02	   2.2911345e+01	   3.2638582e-01	   2.3740822e+02	   1.7132826e-01	   7.1222465e+02	
   8.1100000e+02	   4.6453299e-01	   5.6853505e+01	   3.1459582e-01	   6.3746171e+01	   4.2635876e-02	   2.2849309e+01	   3.2745538e-01	   2.3687062e+02	   1.7194940e-01	   7.1061187e+02	
   8.1200000e+02	   4.6466765e-01	   5.6767142e+01	   3.1596897e-01	   6.3710684e+01	   4.2753329e-02	   2.2787517e+01	   3.2852948e-01	   2.3633491e+02	   1.7253827e-01	   7.0900472e+02	
   8.1300000e+02	   4.6488676e-01	   5.6681016e+01	   3.1742674e-01	   6.3675260e+01	   4.2968659e-02	   2.2725968e+01	   3.2969412e-01	   2.3580106e+02	   1.7321558e-01	   7.0740318e+02	
   8.1400000e+02	   4.6482757e-01	   5.6595127e+01	   3.1861064e-01	   6.3639900e+01	   4.2870782e-02	   2.2664660e+01	   3.3059309e-01	   2.3526907e+02	   1.7362189e-01	   7.0580722e+02	
   8.1500000e+02	   4.6525597e-01	   5.6509473e+01	   3.2030453e-01	   6.3604602e+01	   4.3262292e-02	   2.2603592e+01	   3.3200332e-01	   2.3473894e+02	   1.7449973e-01	   7.0421681e+02	
   8.1600000e+02	   4.6550567e-01	   5.6424053e+01	   3.2183075e-01	   6.3569367e+01	   4.3477623e-02	   2.2542764e+01	   3.3327296e-01	   2.3421064e+02	   1.7522955e-01	   7.0263193e+02	
   8.1700000e+02	   4.6583141e-01	   5.6338867e+01	   3.2343139e-01	   6.3534195e+01	   4.3790831e-02	   2.2482174e+01	   3.3462426e-01	   2.3368418e+02	   1.7604338e-01	   7.0105254e+02	
   8.1800000e+02	   4.6603490e-01	   5.6253914e+01	   3.2490624e-01	   6.3499086e+01	   4.3986586e-02	   2.2421820e+01	   3.3585831e-01	   2.3315955e+02	   1.7674677e-01	   6.9947864e+02	
   8.1900000e+02	   4.6600420e-01	   5.6169192e+01	   3.2618378e-01	   6.3464038e+01	   4.3947435e-02	   2.2361702e+01	   3.3692790e-01	   2.3263673e+02	   1.7726429e-01	   6.9791018e+02	
   8.2000000e+02	   4.6657200e-01	   5.6084701e+01	   3.2806290e-01	   6.3429053e+01	   4.4495549e-02	   2.2301818e+01	   3.3858259e-01	   2.3211572e+02	   1.7833345e-01	   6.9634715e+02	
   8.2100000e+02	   4.6680362e-01	   5.6000439e+01	   3.2960437e-01	   6.3394129e+01	   4.4671728e-02	   2.2242167e+01	   3.3990438e-01	   2.3159651e+02	   1.7907207e-01	   6.9478952e+02	
   8.2200000e+02	   4.6689708e-01	   5.5916407e+01	   3.3100496e-01	   6.3359268e+01	   4.4750030e-02	   2.2182748e+01	   3.4110372e-01	   2.3107909e+02	   1.7970629e-01	   6.9323726e+02	
   8.2300000e+02	   4.6748912e-01	   5.5832603e+01	   3.3290048e-01	   6.3324467e+01	   4.5396022e-02	   2.2123560e+01	   3.4280161e-01	   2.3056345e+02	   1.8084023e-01	   6.9169035e+02	
   8.2400000e+02	   4.6810127e-01	   5.5749025e+01	   3.3482161e-01	   6.3289729e+01	   4.5983286e-02	   2.2064601e+01	   3.4451224e-01	   2.3004959e+02	   1.8195463e-01	   6.9014877e+02	
   8.2500000e+02	   4.6848955e-01	   5.5665674e+01	   3.3651658e-01	   6.3255051e+01	   4.6394372e-02	   2.2005870e+01	   3.4602009e-01	   2.2953749e+02	   1.8288991e-01	   6.8861248e+02	
